date,close,铁矿：发货量：FMG→中国（周）,铁矿：发货量：力拓→中国（周）,铁矿：发货量：巴西：淡水河谷（周）,铁矿：发货量：BHP→中国（周）,铁矿：出口数量合计：中国（月）,铁矿：出口金额合计：中国（月）,铁矿：进口数量合计：中国（月）,铁矿：进口金额合计：中国（月）,烧结用矿粉：出口数量合计：中国（月）,烧结用矿粉：出口金额合计：中国（月）,烧结用矿粉：进口数量合计：中国（月）,烧结用矿粉：进口金额合计：中国（月）,块矿：出口数量合计：中国（月）,块矿：出口金额合计：中国（月）,块矿：进口数量合计：中国（月）,块矿：进口金额合计：中国（月）,已烧结的铁矿砂及其精矿：出口数量合计：中国（月）,已烧结的铁矿砂及其精矿：出口金额合计：中国（月）,已烧结的铁矿砂及其精矿：进口数量合计：中国（月）,已烧结的铁矿砂及其精矿：进口金额合计：中国（月）,铁精粉：出口数量合计：中国（月）,铁精粉：出口金额合计：中国（月）,铁精粉：进口数量合计：中国（月）,铁精粉：进口金额合计：中国（月）,未烧结的铁矿砂及其精矿：出口数量合计：中国（月）,未烧结的铁矿砂及其精矿：出口金额合计：中国（月）,未烧结的铁矿砂及其精矿：进口数量合计：中国（月）,未烧结的铁矿砂及其精矿：进口金额合计：中国（月）,铁矿：进口数量初值：中国（月）,铁矿：进口金额初值：美元：中国（月）,铁矿：进口数量终值同比：中国（月）,铁矿：进口金额终值同比：美元：中国（月）,铁矿：进口数量终值：中国（月）,126家矿山企业（266座矿山）：铁精粉：产量：中国（周）,铁矿：采剥掘量合计：重点企业（月）,成品铁矿石：产量：重点企业（月）,铁精矿：产量：重点企业（月）,铁矿：产量：重点企业（月）,统计局：中国：工业产品：产量：原矿（月）,铁矿：进口：日均疏港量合计：45个港口（周）,铁矿：现货日均成交量合计：贸易商：中国主要港口（周）,烧结用矿粉：国产：库存：64家钢厂（周）,烧结用矿粉：进口：库存消费比：64家钢厂（周）,铁矿：进口：平均可用天数：64家钢厂（周）,铁矿：进口：库存：45个港口（日）,铁精粉：库存：45个港口（周）,球团：进口：库存：45个港口（周）,块矿：库存：45个港口（周）,粗粉：进口：库存：45个港口（周）,铁矿：澳大利亚产：库存：45个港口（周）,铁矿：巴西产：库存：45个港口（周）,贸易矿：进口：库存：45个港口（周）
2018/3/20,459,358.4,512.8,534.9,474.7,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.7,7340.28,874.52,858.69,2695.37,10922.4,249.83,54.2,69.35,31.14,28,15972.59,685.5,203.15,2349.8,12734.14,9237.47,3565.51,6199.99
2018/3/21,463,358.4,512.8,534.9,474.7,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.7,7340.28,874.52,858.69,2695.37,10922.4,249.83,54.2,69.35,31.14,28,15972.59,685.5,203.15,2349.8,12734.14,9237.47,3565.51,6199.99
2018/3/22,466.5,358.4,512.8,534.9,474.7,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.7,7340.28,874.52,858.69,2695.37,10922.4,249.83,54.2,69.35,31.14,28,15972.59,685.5,203.15,2349.8,12734.14,9237.47,3565.51,6199.99
2018/3/23,437.5,261,419.8,490.2,354.9,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.7,7340.28,874.52,858.69,2695.37,10922.4,255.66,52.5,65.05,34.6,30,16135.4,653.53,203.75,2399.05,12879.07,9331.86,3596.85,6275.02
2018/3/26,439,261,419.8,490.2,354.9,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.7,7340.28,874.52,858.69,2695.37,10922.4,255.66,52.5,65.05,34.6,30,16135.4,653.53,203.75,2399.05,12879.07,9331.86,3596.85,6275.02
2018/3/27,444,261,419.8,490.2,354.9,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.7,7340.28,874.52,858.69,2695.37,10922.4,255.66,52.5,65.05,34.6,30,16135.4,653.53,203.75,2399.05,12879.07,9331.86,3596.85,6275.02
2018/3/28,438.5,261,419.8,490.2,354.9,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.7,7340.28,874.52,858.69,2695.37,10922.4,255.66,52.5,65.05,34.6,30,16135.4,653.53,203.75,2399.05,12879.07,9331.86,3596.85,6275.02
2018/3/29,441,261,419.8,490.2,354.9,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.7,7340.28,874.52,858.69,2695.37,10922.4,255.66,52.5,65.05,34.6,30,16135.4,653.53,203.75,2399.05,12879.07,9331.86,3596.85,6275.02
2018/3/30,443.5,397.5,637.7,721.6,384.5,775109.424,59399883,84197525.58,6459784472,721370.424,49756001,58480653.36,4219747416,23,39714,16021500.92,1289275860,53151,9194686,1790192.821,224330622,565,409482,7905178.471,726430574,721958.424,50205197,82407332.76,6235453850,8426.8,6197.9,1,-8.5,8427,37.4,7340.28,874.52,858.69,2695.37,10922.4,265.05,70.5,65.05,34.6,30,16281.8,706.35,199.42,2451.59,12924.44,9436.79,3512.74,6409.86
2018/4/2,446.5,397.5,637.7,721.6,384.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,37.4,7513.49,935.16,918.25,2839.89,6688.5,265.05,70.5,65.05,34.6,30,16281.8,706.35,199.42,2451.59,12924.44,9436.79,3512.74,6409.86
2018/4/3,441,397.5,637.7,721.6,384.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,37.4,7513.49,935.16,918.25,2839.89,6688.5,265.05,70.5,65.05,34.6,30,16281.8,706.35,199.42,2451.59,12924.44,9436.79,3512.74,6409.86
2018/4/4,438.5,397.5,637.7,721.6,384.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,37.4,7513.49,935.16,918.25,2839.89,6688.5,265.05,70.5,65.05,34.6,30,16281.8,706.35,199.42,2451.59,12924.44,9436.79,3512.74,6409.86
2018/4/9,444,359.2,510.5,369.5,468.1,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,37.4,7513.49,935.16,918.25,2839.89,6688.5,272.28,73.5,59.57,31.88,31,16116.13,720.66,190.52,2351.52,12853.43,9283.95,3527.15,6269.88
2018/4/10,451,359.2,510.5,369.5,468.1,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,37.4,7513.49,935.16,918.25,2839.89,6688.5,272.28,73.5,59.57,31.88,31,16116.13,720.66,190.52,2351.52,12853.43,9283.95,3527.15,6269.88
2018/4/11,447.5,359.2,510.5,369.5,468.1,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,37.4,7513.49,935.16,918.25,2839.89,6688.5,272.28,73.5,59.57,31.88,31,16116.13,720.66,190.52,2351.52,12853.43,9283.95,3527.15,6269.88
2018/4/12,450,359.2,510.5,369.5,468.1,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,37.4,7513.49,935.16,918.25,2839.89,6688.5,272.28,73.5,59.57,31.88,31,16116.13,720.66,190.52,2351.52,12853.43,9283.95,3527.15,6269.88
2018/4/13,453.5,325,559.7,606.1,463.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,271.81,39.28,59.57,31.88,31,16042.97,669.67,230.67,2348.17,12794.46,9256.36,3458.82,6390.88
2018/4/16,438.5,325,559.7,606.1,463.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,271.81,39.28,59.57,31.88,31,16042.97,669.67,230.67,2348.17,12794.46,9256.36,3458.82,6390.88
2018/4/17,439,325,559.7,606.1,463.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,271.81,39.28,59.57,31.88,31,16042.97,669.67,230.67,2348.17,12794.46,9256.36,3458.82,6390.88
2018/4/18,449,325,559.7,606.1,463.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,271.81,39.28,59.57,31.88,31,16042.97,669.67,230.67,2348.17,12794.46,9256.36,3458.82,6390.88
2018/4/19,475,325,559.7,606.1,463.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,271.81,39.28,59.57,31.88,31,16042.97,669.67,230.67,2348.17,12794.46,9256.36,3458.82,6390.88
2018/4/20,461,349.8,398.2,826.5,422.3,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,277.06,50.47,63.54,33.84,31,15983.18,702.27,223.97,2328.98,12727.96,9362.97,3391.99,6242.55
2018/4/23,477,349.8,398.2,826.5,422.3,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,277.06,50.47,63.54,33.84,31,15983.18,702.27,223.97,2328.98,12727.96,9362.97,3391.99,6242.55
2018/4/24,470,349.8,398.2,826.5,422.3,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,277.06,50.47,63.54,33.84,31,15983.18,702.27,223.97,2328.98,12727.96,9362.97,3391.99,6242.55
2018/4/25,467.5,349.8,398.2,826.5,422.3,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,277.06,50.47,63.54,33.84,31,15983.18,702.27,223.97,2328.98,12727.96,9362.97,3391.99,6242.55
2018/4/26,465.5,349.8,398.2,826.5,422.3,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,277.06,50.47,63.54,33.84,31,15983.18,702.27,223.97,2328.98,12727.96,9362.97,3391.99,6242.55
2018/4/27,460.5,376.5,617.9,686,409.5,691964.454,46530548,85743172.75,6313278017,691847.054,46510960,61072421.18,4220385707,23,39714,16285023.02,1315264781,53151,9194686,1381907.771,167928166,117.4,19588,7003820.778,609699363,691964.454,46530548,84361264.98,6145349851,8578.8,6300.9,-10.1,-20.9,8579,39.7,7513.49,935.16,918.25,2839.89,6688.5,278.6,45.41,63.54,33.84,31,15908.41,681.27,221.57,2269.34,12736.23,9303.82,3360.91,6348.73
2018/5/2,474,376.5,617.9,686,409.5,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,39.7,8435.83,921.1,901.16,2476.08,6746.8,278.6,45.41,63.54,33.84,31,15908.41,681.27,221.57,2269.34,12736.23,9303.82,3360.91,6348.73
2018/5/3,474,376.5,617.9,686,409.5,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,39.7,8435.83,921.1,901.16,2476.08,6746.8,278.6,45.41,63.54,33.84,31,15908.41,681.27,221.57,2269.34,12736.23,9303.82,3360.91,6348.73
2018/5/4,471.5,324,592.2,759.6,431.3,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,39.7,8435.83,921.1,901.16,2476.08,6746.8,268.41,51.13,62.35,30.23,29,16015.99,718.89,245.29,2335.74,12716.07,9585.22,3300.07,6441.06
2018/5/7,470,324,592.2,759.6,431.3,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,39.7,8435.83,921.1,901.16,2476.08,6746.8,268.41,51.13,62.35,30.23,29,16015.99,718.89,245.29,2335.74,12716.07,9585.22,3300.07,6441.06
2018/5/8,476,324,592.2,759.6,431.3,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,39.7,8435.83,921.1,901.16,2476.08,6746.8,268.41,51.13,62.35,30.23,29,16015.99,718.89,245.29,2335.74,12716.07,9585.22,3300.07,6441.06
2018/5/9,470,324,592.2,759.6,431.3,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,39.7,8435.83,921.1,901.16,2476.08,6746.8,268.41,51.13,62.35,30.23,29,16015.99,718.89,245.29,2335.74,12716.07,9585.22,3300.07,6441.06
2018/5/10,470,324,592.2,759.6,431.3,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,39.7,8435.83,921.1,901.16,2476.08,6746.8,268.41,51.13,62.35,30.23,29,16015.99,718.89,245.29,2335.74,12716.07,9585.22,3300.07,6441.06
2018/5/11,482.5,302.7,515.7,606,472,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,271.83,62.79,62.35,30.23,29,15876.39,681.27,221.57,2269.34,12704.21,9624.45,3162.8,6412.48
2018/5/14,488,302.7,515.7,606,472,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,271.83,62.79,62.35,30.23,29,15876.39,681.27,221.57,2269.34,12704.21,9624.45,3162.8,6412.48
2018/5/15,485.5,302.7,515.7,606,472,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,271.83,62.79,62.35,30.23,29,15876.39,681.27,221.57,2269.34,12704.21,9624.45,3162.8,6412.48
2018/5/16,482.5,302.7,515.7,606,472,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,271.83,62.79,62.35,30.23,29,15876.39,681.27,221.57,2269.34,12704.21,9624.45,3162.8,6412.48
2018/5/17,483,302.7,515.7,606,472,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,271.83,62.79,62.35,30.23,29,15876.39,681.27,221.57,2269.34,12704.21,9624.45,3162.8,6412.48
2018/5/18,478,330.4,476.8,661.7,491.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,283.5,64.17,57.75,28.69,28,15756.47,701.3,226.1,2201.4,12627.67,9731.52,3084.73,6288.64
2018/5/21,465,330.4,476.8,661.7,491.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,283.5,64.17,57.75,28.69,28,15756.47,701.3,226.1,2201.4,12627.67,9731.52,3084.73,6288.64
2018/5/22,456,330.4,476.8,661.7,491.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,283.5,64.17,57.75,28.69,28,15756.47,701.3,226.1,2201.4,12627.67,9731.52,3084.73,6288.64
2018/5/23,456.5,330.4,476.8,661.7,491.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,283.5,64.17,57.75,28.69,28,15756.47,701.3,226.1,2201.4,12627.67,9731.52,3084.73,6288.64
2018/5/24,459.5,330.4,476.8,661.7,491.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,283.5,64.17,57.75,28.69,28,15756.47,701.3,226.1,2201.4,12627.67,9731.52,3084.73,6288.64
2018/5/25,454.5,393,565.2,700.8,456.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,286.19,52.5,57.75,28.69,28,15889.44,739.12,253.32,2241.23,12655.77,9814.88,3040.43,6391.66
2018/5/28,453.5,393,565.2,700.8,456.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,286.19,52.5,57.75,28.69,28,15889.44,739.12,253.32,2241.23,12655.77,9814.88,3040.43,6391.66
2018/5/29,464.5,393,565.2,700.8,456.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,286.19,52.5,57.75,28.69,28,15889.44,739.12,253.32,2241.23,12655.77,9814.88,3040.43,6391.66
2018/5/30,455.5,393,565.2,700.8,456.2,771141.125,58345746,82890557.88,5700647090,771136,58344584,59855731.18,3827486487,23,39714,15066684.77,1150510014,53151,9194686,1283333.371,150316188,5.125,1162,6684808.555,572334401,771141.125,58345746,81607224.51,5550330902,8292,5877.5,1,-10.7,8292,41.3,8435.83,921.1,901.16,2476.08,6746.8,286.19,52.5,57.75,28.69,28,15889.44,739.12,253.32,2241.23,12655.77,9814.88,3040.43,6391.66
2018/5/31,462.5,393,565.2,700.8,456.2,1238864.227,93050984,94078172.92,6175275984,1218842.113,91836016,68197811.04,4148135585,20001.9,1203942,16551988.15,1226480721,0.114,787,1085818.326,125338400,20.1,10239,8242555.408,675321278,1238864.113,93050197,92992354.59,6049937584,9413.5,6261.9,2.8,-0.4,9413,41.3,9482.27,929.06,909.85,2935.07,6725.3,286.19,52.5,57.75,28.69,28,15889.44,739.12,253.32,2241.23,12655.77,9814.88,3040.43,6391.66
2018/6/1,460,363.3,581.8,696.6,477.3,1238864.227,93050984,94078172.92,6175275984,1218842.113,91836016,68197811.04,4148135585,20001.9,1203942,16551988.15,1226480721,0.114,787,1085818.326,125338400,20.1,10239,8242555.408,675321278,1238864.113,93050197,92992354.59,6049937584,9413.5,6261.9,2.8,-0.4,9413,41.3,9482.27,929.06,909.85,2935.07,6725.3,285.85,68.67,61.23,32.82,31,16040.16,793.92,249.7,2278.58,12717.96,9914.02,2957.35,6335.97
2018/6/4,457,363.3,581.8,696.6,477.3,1238864.227,93050984,94078172.92,6175275984,1218842.113,91836016,68197811.04,4148135585,20001.9,1203942,16551988.15,1226480721,0.114,787,1085818.326,125338400,20.1,10239,8242555.408,675321278,1238864.113,93050197,92992354.59,6049937584,9413.5,6261.9,2.8,-0.4,9413,41.3,9482.27,929.06,909.85,2935.07,6725.3,285.85,68.67,61.23,32.82,31,16040.16,793.92,249.7,2278.58,12717.96,9914.02,2957.35,6335.97
