date,close,煤炭：国有重点煤矿企业：产量：中国（旬）,原煤：大型煤炭企业：产量累计值（月）,原煤：大型煤炭企业：产量累计同比（月）,洗精煤：大型煤炭企业：产量累计值：中国（月）,洗精煤：大型煤炭企业：产量累计同比：中国（月）,煤矿：国有重点煤矿企业：产量：中国（月）,统计局：中国：工业产品：产量：原煤（月）,煤炭：国有重点煤矿企业：销售数合计：中国（旬）,煤炭：国有重点煤矿企业：销售数合计：中国（月）,煤炭：销量：中国（月）,煤炭：重点发电企业：供应量：中国（旬）,煤炭：重点发电企业：消费量：中国（旬）,煤炭：国有重点煤矿企业：库存：中国（旬）,煤炭：重点发电企业：库存平均可用天数：中国（旬）,煤炭：重点发电企业：库存：中国（旬）,煤炭：重点发电企业：库存同期增减：中国（月）,样本洗煤厂（110家）：精煤：库存：中国（周）,样本洗煤厂（110家）：煤炭：开工率：中国（周）,样本洗煤厂（110家）：精煤：日均产量：中国（周）,样本洗煤厂（110家）：原煤：库存：中国（周）,炼焦煤：进口：港口库存（周）,230家独立焦化厂：炼焦煤：库存：中国（周）,炼焦煤：247家钢厂样本焦化厂：库存：中国（周）,炼焦煤：矿山企业库存：中国（周）,炼焦煤：独立焦化企业：库存：中国（周）,炼焦煤：独立焦化企业：平均可用天数：中国（周）
"2020-05-25","1153.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-26","1156","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-27","1163.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-28","1159","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-29","1162","","","","","","","","","","","","","","","","","206.32","75.13","67.26","431.58","504","1340.67","1056.11","312.97","1547.84","15.48"
"2020-05-31","","","106725.6","-0.4","40544","0.3","15278.4","31884","","13958.8","29700","11780","10788","","22","7794","925","","","","","","","","","",""
"2020-06-01","1170","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-02","1177","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-03","1174","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-04","1178","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-05","1169","","","","","","","","","","","","","","","","","181.24","77.32","68.37","422.88","487","1364.69","1051.03","311.54","1577.77","15.77"
"2020-06-08","1192.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-09","1192","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-10","1185.5","2544","","","","","","","2169","","","","","1863","","","","","","","","","","","","",""
"2020-06-11","1185.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-12","1187.5","","","","","","","","","","","","","","","","","171.09","80.99","70.84","414.56","526","1384.88","1047.27","310.5","1602.87","16.02"
"2020-06-15","1162.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-16","1185.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-17","1171.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-18","1190.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-19","1190.5","","","","","","","","","","","","","","","","","175.41","81.25","70.47","415.66","532","1407.35","1047.54","319.22","1636.87","16.27"
"2020-06-20","","5220.3","","","","","","","4341.1","","","","","1745","","","","","","","","","","","","",""
"2020-06-22","1176.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-23","1190","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-24","1190","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-26","","","","","","","","","","","","","","","","","","169.88","81.73","70.93","420.7","498.5","1424.19","1068.18","308.66","1648.02","16.35"
"2020-06-29","1172.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-06-30","1180.5","","130311.1","0.3","49085.5","0.2","15536.1","33427.6","","14305.6","31100","12000","11250","","22","8542","-458","","","","","","","","","",""
"2020-07-01","1173","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-02","1193","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-03","1192","","","","","","","","","","","","","","","","","159.11","79.16","66.2","397.58","549","1468.77","1064.63","284.98","1698.91","16.8"
"2020-07-06","1190.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-07","1186.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-08","1196.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-09","1218","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-10","1197","2545","","","","","","","2248","","","","","1769","","","","168.18","","","","543","1472.47","1095.27","290.79","1702.05","16.91"
"2020-07-13","1209","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-14","1198","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-15","1195.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-16","1202","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-17","1210.5","","","","","","","","","","","","","","","","","166.19","76.75","64.65","395.93","530","1456.01","1073.57","287.71","1685.93","16.76"
"2020-07-20","1207.5","5303","","","","","","","4346","","","","","1791","","","","","","","","","","","","",""
"2020-07-21","1233.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-22","1222.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-23","1229","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-24","1237","","","","","","","","","","","","","","","","","166.21","77.54","64.88","385.55","509","1449.34","1070.94","294.87","1679.06","16.63"
"2020-07-27","1224","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-28","1215","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-29","1221","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-30","1206.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-07-31","1219.5","","153594.5","0.4","57427.2","-0.6","15223.5","31794.1","","14696.7","31000","12028","11625","","23","8827","133","181.46","78.92","65.52","410.05","549","1452.36","1077.02","306.92","1702.19","16.71"
"2020-08-03","1227.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-04","1207.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-05","1211.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-06","1219.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-07","1216.5","","","","","","","","","","","","","","","","","189.98","76.76","63.64","394.76","546","1442.21","1061.07","322.95","1691.73","16.4"
"2020-08-10","1210.5","2500","","","","","","","2139","","","","","1843","","","","","","","","","","","","",""
"2020-08-11","1196","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-12","1197.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-13","1185.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-14","1194","","","","","","","","","","","","","","","","","201.12","78.29","65.35","403.18","495","1436.89","1038.81","327.04","1682.95","16.48"
"2020-08-17","1194","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-18","1204.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-19","1185","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-20","1214.5","5234","","","","","","","4403","","","","","1769","","","","","","","","","","","","",""
"2020-08-21","1217.5","","","","","","","","","","","","","","","","","210.78","75.11","63.76","425.57","478","1483.1","1049.66","326.3","1723.64","16.77"
"2020-08-24","1218","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-25","1218.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-26","1218","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-27","1223.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-08-28","1231","","","","","","","","","","","","","","","","","205.99","75.96","63.72","398.57","426","1480.58","1051.37","307.31","1728.05","16.62"
"2020-08-31","1239.5","","176037.1","0.9","65555.4","1","15581.6","32580.9","","15101.9","30600","12121","13206","","18","7788","-517","","","","","","","","","",""
"2020-09-01","1263.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-02","1276","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-03","1283.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-04","1281.5","","","","","","","","","","","","","","","","","206.19","77.21","64.46","401.07","420","1490.08","1063.16","294.81","1738.51","16.79"
"2020-09-07","1286","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-08","1263","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-09","1258.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-10","1246.5","2602","","","","","","","2136","","","","","1750","","","","","","","","","","","","",""
"2020-09-11","1257","","","","","","","","","","","","","","","","","205.69","75.57","63.11","386.07","376.8","1493.43","1095.04","284.32","1740.73","16.72"
"2020-09-14","1263","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-15","1255.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-16","1247","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-17","1260","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-18","1277","","","","","","","","","","","","","","","","","188.33","74.36","62.57","401.21","389","1508.26","1107.7","274.57","1753.35","16.81"
"2020-09-20","","5357","","","","","","","4463","","","","","1717","","","","","","","","","","","","",""
"2020-09-21","1269.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-22","1271.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-23","1271.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-24","1258.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-25","1244","","","","","","","","","","","","","","","","","187.77","77.97","65.25","416.2","391","1514.42","1128.11","257.76","1763.15","16.96"
"2020-09-28","1264.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-29","1276.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-30","1271.5","","199225.1","0.9","74545.7","1.3","15421.7","33107.3","","14510","31400","10860","10140","","24","8371","-227","","","","","","","","","",""
"2020-10-02","","","","","","","","","","","","","","","","","","181.45","","","","374","1563.63","1153.08","247.78","1808.71","17.42"
"2020-10-09","1321","","","","","","","","","","","","","","","","","251.15","78.76","66.01","417.66","348","1548.49","1148.42","","1790.72","17.24"
"2020-10-10","","2704","","","","","","","2236","","","","","1657","","","","","","","","","","","","",""
"2020-10-12","1343.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-13","1350","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-14","1349.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-15","1342.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-16","1335","","","","","","","","","","","","","","","","","159.51","77.6","64.92","394.35","342","1566.5","1170.57","247.39","1810.06","17.42"
"2020-10-19","1327.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-20","1348","5423","","","","","","","4559","","","","","1674","","","","","","","","","","","","",""
"2020-10-21","1349","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-22","1355","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-23","1346.5","","","","","","","","","","","","","","","","","159.76","77.62","64.75","401.38","335","1603.23","1178.43","234.53","1854.42","17.77"
"2020-10-26","1343.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-27","1348","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-28","1340","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-29","1357.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-30","1322","","","","","","","","","","","","","","","","","156.11","75.93","63.02","400.77","338","1653.52","1183.37","226.64","1920.31","18.41"
