date,close,PVC：产量：中国（日）,PVC：地方企业：产能利用率：中国（周）,PVC：电石法：开工率：中国（周）,PVC：乙烯法：开工率：中国（周）,PVC：表观消费量：中国（月）,PVC：成交量：中国（日）,PVC：看跌比例：中国（周）,PVC：看升比例：中国（周）,PVC：预售量：中国（周）,PVC：社会库存：中国（周）,PVC型材：开工率：中国（周）,PVC管材：开工率：中国（周）,PVC糊树脂：产量：中国（月）,碳化钙：平均开工率：中国企业（周）,碳化钙：产量：中国（周）,碳化钙：检修减损量：中国（周）
"2019-05-01","","5.34","","","","","","","","","","","","","","",""
"2019-05-02","","5.44","","","","","","","","","","","","","","",""
"2019-05-03","","5.45","76.58","80.31","72.66","","","","","29.2","37.2","70","","","","",""
"2019-05-04","","5.53","","","","","","","","","","","","","","",""
"2019-05-05","","5.49","","","","","1.18","","","","","","","","","",""
"2019-05-06","7110","5.28","","","","","0.93","","","","","","","","","",""
"2019-05-07","7100","5.17","","","","","0.4","","","","","","","","","",""
"2019-05-08","7055","5.17","","","","","0.36","","","","","","","","","",""
"2019-05-09","6940","5.16","","","","","0.3","","","","","","","","","",""
"2019-05-10","6975","5.15","74.02","79.21","75.24","","0.5","","","25.18","36","70","","","","",""
"2019-05-11","","5.15","","","","","","","","","","","","","","",""
"2019-05-12","","5.15","","","","","","","","","","","","","","",""
"2019-05-13","6870","5.28","","","","","0.53","","","","","","","","","",""
"2019-05-14","6845","5.11","","","","","0.47","","","","","","","","","",""
"2019-05-15","6920","4.56","","","","","0.37","","","","","","","","","",""
"2019-05-16","6965","4.58","","","","","0.84","","","","","","","","","",""
"2019-05-17","6875","4.6","68.81","69.48","76.08","","0.41","","","25.08","34.6","70","","","","",""
"2019-05-18","","4.6","","","","","","","","","","","","","","",""
"2019-05-19","","4.69","","","","","","","","","","","","","","",""
"2019-05-20","6860","4.96","","","","","0.37","","","","","","","","","",""
"2019-05-21","6945","4.95","","","","","0.96","","","","","","","","","",""
"2019-05-22","6910","5.01","","","","","0.34","","","","","","","","","",""
"2019-05-23","6830","5.07","","","","","0.34","","","","","","","","","",""
"2019-05-24","6845","5.12","70.71","72.68","73","","0.39","","","21.65","33.7","70","","","","",""
"2019-05-25","","5.01","","","","","","","","","","","","","","",""
"2019-05-26","","4.93","","","","","","","","","","","","","","",""
"2019-05-27","6780","4.93","","","","","0.39","","","","","","","","","",""
"2019-05-28","6825","4.93","","","","","0.42","","","","","","","","","",""
"2019-05-29","6845","4.93","","","","","0.4","","","","","","","","","",""
"2019-05-30","6850","4.93","","","","","0.61","","","","","","","","","",""
"2019-05-31","6790","4.83","70.38","72.49","69.73","160.27","0.32","","","21.95","31.9","70","","6.5583","","",""
"2019-06-01","","5.03","","","","","","","","","","","","","","",""
"2019-06-02","","5.03","","","","","","","","","","","","","","",""
"2019-06-03","6760","5.11","","","","","0.64","","","","","","","","","",""
"2019-06-04","6655","5.1","","","","","0.35","","","","","","","","","",""
"2019-06-05","6595","5.1","","","","","0.28","","","","","","","","","",""
"2019-06-06","6645","5.25","","","","","0.69","","","","","","","","","",""
"2019-06-07","","5.38","72.93","76.27","73.47","","","","","20.83","30.3","70","","","","",""
"2019-06-08","","5.59","","","","","","","","","","","","","","",""
"2019-06-09","","5.59","","","","","","","","","","","","","","",""
"2019-06-10","6610","6.03","","","","","0.46","","","","","","","","","",""
"2019-06-11","6680","5.43","","","","","0.9","","","","","","","","","",""
"2019-06-12","6645","5.49","","","","","0.36","","","","","","","","","",""
"2019-06-13","6690","5.58","","","","","0.58","","","","","","","","","",""
"2019-06-14","6660","5.6","76.56","80.06","75.45","","0.58","","","18.63","30.7","70","","","","",""
"2019-06-15","","5.5","","","","","","","","","","","","","","",""
"2019-06-16","","5.5","","","","","","","","","","","","","","",""
"2019-06-17","6660","5.49","","","","","0.74","","","","","","","","","",""
"2019-06-18","6655","5.53","","","","","0.3","","","","","","","","","",""
"2019-06-19","6750","5.54","","","","","0.75","","","","","","","","","",""
"2019-06-20","6790","5.18","","","","","0.98","","","","","","","","","",""
"2019-06-21","6785","5.18","76.67","79.64","72.27","","0.59","","","22.6","30.7","70","","","","",""
"2019-06-22","","5.14","","","","","","","","","","","","","","",""
"2019-06-23","","5.14","","","","","","","","","","","","","","",""
"2019-06-24","6875","5.14","","","","","1.11","","","","","","","","","",""
"2019-06-25","6845","5.02","","","","","0.34","","","","","","","","","",""
"2019-06-26","6885","5.02","","","","","0.54","","","","","","","","","",""
"2019-06-27","6815","5.02","","","","","0.24","","","","","","","","","",""
"2019-06-28","6770","5.02","71.32","73.48","78.08","","0.35","","","27.7","30.1","70","","","","",""
"2019-06-29","","5.21","","","","","","","","","","","","","","",""
"2019-06-30","","5.21","","","","162.77","","","","","","","","6.3835","","",""
"2019-07-01","6860","5.3","","","","","0.84","","","","","","","","","",""
"2019-07-02","6930","5.34","","","","","0.87","","","","","","","","","",""
"2019-07-03","6915","5.38","","","","","0.44","","","","","","","","","",""
"2019-07-04","6945","5.53","","","","","0.38","","","","","","","","","",""
"2019-07-05","6900","5.61","75.23","77.55","78.53","","0.34","","","27.5","31.4","70","","","","",""
"2019-07-06","","5.64","","","","","","","","","","","","","","",""
"2019-07-07","","5.59","","","","","","","","","","","","","","",""
"2019-07-08","6890","5.59","","","","","0.4","","","","","","","","","",""
"2019-07-09","6865","5.61","","","","","0.26","","","","","","","","","",""
"2019-07-10","6855","5.51","","","","","0.38","","","","","","","","","",""
"2019-07-11","6890","5.51","","","","","0.36","","","","","","","","","",""
"2019-07-12","6805","5.51","80.66","80.84","78.53","","0.57","","","24.8","30.8","70","","","","",""
"2019-07-13","","5.49","","","","","","","","","","","","","","",""
"2019-07-14","","5.49","","","","","","","","","","","","","","",""
"2019-07-15","6865","5.32","","","","","0.57","","","","","","","","","",""
"2019-07-16","6825","5.23","","","","","0.36","","","","","","","","","",""
"2019-07-17","6855","5.13","","","","","0.44","","","","","","","","","",""
"2019-07-18","6830","5.13","","","","","0.31","","","","","","","","","",""
"2019-07-19","6810","5.13","76.53","77.2","74.97","","0.38","","","24.8","30.7","70","","","","",""
"2019-07-20","","5.33","","","","","","","","","","","","","","",""
"2019-07-21","","5.24","","","","","","","","","","","","","","",""
"2019-07-22","6855","5.29","","","","","0.79","","","","","","","","","",""
"2019-07-23","6875","5.29","","","","","0.62","","","","","","","","","",""
"2019-07-24","6855","5.29","","","","","0.35","","","","","","","","","",""
"2019-07-25","6810","5.37","","","","","0.27","","","","","","","","","",""
"2019-07-26","6810","5.37","77.11","76.77","78.87","","0.32","","","23.3","29.6","70","","","","",""
"2019-07-27","","5.39","","","","","","","","","","","","","","",""
"2019-07-28","","5.39","","","","","","","","","","","","","","",""
"2019-07-29","6790","5.39","","","","","0.34","","","","","","","","","",""
"2019-07-30","6810","5.41","","","","","0.58","","","","","","","","","",""
"2019-07-31","6760","5.41","","","","167.98","0.29","","","","","","","6.398","","",""
"2019-08-01","6805","5.44","","","","","0.49","","","","","","","","","",""
"2019-08-02","6720","5.5","77.83","78.04","76.83","","0.61","","","25.57","29.8","72","","","","",""
"2019-08-03","","5.5","","","","","","","","","","","","","","",""
"2019-08-04","","5.52","","","","","","","","","","","","","","",""
"2019-08-05","6685","5.56","","","","","0.51","","","","","","","","","",""
"2019-08-06","6650","5.46","","","","","0.3","","","","","","","","","",""
"2019-08-07","6685","5.46","","","","","0.68","","","","","","","","","",""
"2019-08-08","6735","5.46","","","","","0.65","","","","","","","","","",""
"2019-08-09","6840","5.46","78.1","78.97","73.43","","0.46","","","25.2","29.5","73","","","","",""
"2019-08-10","","5.4","","","","","","","","","","","","","","",""
"2019-08-11","","5.37","","","","","","","","","","","","","","",""
"2019-08-12","6815","5.41","","","","","0.49","","","","","","","","","",""
"2019-08-13","6790","5.43","","","","","0.38","","","","","","","","","",""
"2019-08-14","6655","5.51","","","","","0.54","","","","","","","","","",""
"2019-08-15","6675","5.47","","","","","0.46","","","","","","","","","",""
"2019-08-16","6625","5.46","77.67","79.22","69.35","","0.42","30.76923077","26.92307692","27.9","28.7","73","","","","",""
"2019-08-17","","5.55","","","","","","","","","","","","","","",""
"2019-08-18","","5.55","","","","","","","","","","","","","","",""
"2019-08-19","6680","5.54","","","","","0.61","","","","","","","","","",""
"2019-08-20","6670","5.47","","","","","0.7","","","","","","","","","",""
"2019-08-21","6670","5.51","","","","","0.45","","","","","","","","","",""
"2019-08-22","6590","5.49","","","","","0.28","","","","","","","","","",""
"2019-08-23","6510","5.49","79.88","79.76","73.43","","0.41","16.66666667","38.0952381","27.64","28.2","74","","","","",""
"2019-08-24","","5.53","","","","","","","","","","","","","","",""
"2019-08-25","","5.53","","","","","","","","","","","","","","",""
"2019-08-26","6485","5.39","","","","","0.43","","","","","","","","","",""
"2019-08-27","6455","5.39","","","","","0.62","","","","","","","","","",""
"2019-08-28","6420","5.36","","","","","0.5","","","","","","","","","",""
"2019-08-29","6345","5.36","","","","","0.43","","","","","","","","","",""
"2019-08-30","6380","5.37","76.74","76.95","72.75","","0.48","36.66666667","13.33333333","29","28.2","76","","","","",""
"2019-08-31","","5.24","","","","170.72","","","","","","","","6.9987","","",""
"2019-09-01","","5.23","","","","","","","","","","","","","","",""
"2019-09-02","6440","5.28","","","","","0.7","","","","","","","","","",""
"2019-09-03","6435","5.29","","","","","0.68","","","","","","","","","",""
"2019-09-04","6470","5.29","","","","","0","","","","","","","","","",""
"2019-09-05","6440","5.41","","","","","0","","","","","","","","","",""
"2019-09-06","6440","5.41","75.69","77.67","62.97","","0.4","23.25581395","23.25581395","23.55","27.2","76","","","","",""
"2019-09-07","","5.7","","","","","","","","","","","","","","",""
"2019-09-08","","5.7","","","","","","","","","","","","","","",""
"2019-09-09","6540","5.7","","","","","1.13","","","","","","","","","",""
"2019-09-10","6510","5.74","","","","","0.5","","","","","","","","","",""
"2019-09-11","6510","5.74","","","","","0.39","","","","","","","","","",""
"2019-09-12","6510","5.74","","","","","0.32","","","","","","","","","",""
"2019-09-13","","5.74","81.78","83.23","69.73","","","11.9047619","35.71428571","25.95","26.1","74","","","","",""
"2019-09-14","","5.75","","","","","","","","","","","","","","",""
"2019-09-15","","5.75","","","","","","","","","","","","","","",""
"2019-09-16","6625","5.69","","","","","1.15","","","","","","","","","",""
"2019-09-17","6640","5.68","","","","","0.86","","","","","","","","","",""
"2019-09-18","6605","5.68","","","","","0.33","","","","","","","","","",""
"2019-09-19","6515","5.68","","","","","0.25","","","","","","","","","",""
"2019-09-20","6500","5.69","81.15","82.65","71.62","","0.37","25","17.64705882","24.6","24.4","74","","","","",""
"2019-09-21","","5.51","","","","","","","","","","","","","","",""
"2019-09-22","","5.51","","","","","","","","","","","","","","",""
"2019-09-23","6530","5.51","","","","","1.05","","","","","","","","","",""
"2019-09-24","6500","5.51","","","","","0.49","","","","","","","","","",""
"2019-09-25","6450","5.42","","","","","0.87","","","","","","","","","",""
"2019-09-26","6425","5.42","","","","","0.55","","","","","","","","","",""
"2019-09-27","6410","5.42","79.21","81.28","67.37","","0.63","37.33333333","21.33333333","23.75","23.7","57","","","","",""
"2019-09-28","","5.5","","","","","","","","","","","","","","",""
"2019-09-29","","5.59","","","","","0.68","","","","","","","","","",""
"2019-09-30","6465","5.59","","","","168.05","0.22","","","","","","","7.5568","","",""
"2019-10-01","","5.54","","","","","","","","","","","","","","",""
"2019-10-02","","5.54","","","","","","","","","","","","","","",""
"2019-10-03","","5.54","","","","","","","","","","","","","","",""
"2019-10-04","","5.54","79.21","81.55","68.46","","","29","21","22.8","20.9","56","","","","",""
"2019-10-05","","5.54","","","","","","","","","","","","","","",""
"2019-10-06","","5.54","","","","","","","","","","","","","","",""
"2019-10-07","","5.54","","","","","","","","","","","","","","",""
"2019-10-08","6420","5.58","","","","","0.8","","","","","","","","","",""
"2019-10-09","6390","5.58","","","","","0.62","","","","","","","","","",""
"2019-10-10","6400","5.4","","","","","0.7","","","","","","","","","",""
"2019-10-11","6435","5.4","79.32","81.34","68.46","","0.77","20.27027027","29.72972973","22.7","22.1","68","","","","",""
"2019-10-12","","5.48","","","","","0.23","","","","","","","","","",""
"2019-10-13","","5.48","","","","","","","","","","","","","","",""
"2019-10-14","6435","5.48","","","","","0.7","","","","","","","","","",""
"2019-10-15","6385","5.43","","","","","0.39","","","","","","","","","",""
"2019-10-16","6350","5.31","","","","","0.34","","","","","","","","","",""
"2019-10-17","6345","5.31","","","","","1.17","","","","","","","","","",""
"2019-10-18","6350","5.45","77.25","77.19","72.98","","0.58","54.83870968","3.225806452","23.45","21.1","68","","","","",""
"2019-10-19","","5.23","","","","","","","","","","","","","","",""
"2019-10-20","","5.35","","","","","","","","","","","","","","",""
"2019-10-21","6320","5.34","","","","","0.75","","","","","","","","","",""
"2019-10-22","6320","5.31","","","","","0.58","","","","","","","","","",""
"2019-10-23","6350","5.24","","","","","0.49","","","","","","","","","",""
"2019-10-24","6345","5.24","","","","","0.48","","","","","","","","","",""
"2019-10-25","6340","5.24","75.47","76.33","69.18","","0.83","59.25925926","3.703703704","26.45","20.08","68","","","","",""
"2019-10-26","","5.2","","","","","","","","","","","","","","",""
"2019-10-27","","5.13","","","","","","","","","","","","","","",""
"2019-10-28","6400","5.2","","","","","1.02","","","","","","","","","",""
"2019-10-29","6390","5.2","","","","","0.43","","","","","","","","","",""
"2019-10-30","6350","5.15","","","","","0.27","","","","","","","","","",""
"2019-10-31","6400","5.23","","","","167.58","0.44","","","","","","","6.4162","","",""
"2019-11-01","6440","5.11","74.72","72.48","74.62","","0.57","47.36842105","8.771929825","26.8","18.2","71","","","","",""
"2019-11-02","","5.2","","","","","","","","","","","","","","",""
"2019-11-03","","5.22","","","","","","","","","","","","","","",""
"2019-11-04","6475","5.3","","","","","0.82","","","","","","","","","",""
"2019-11-05","6475","5.3","","","","","0.62","","","","","","","","","",""
"2019-11-06","6460","5.5","","","","","0.54","","","","","","","","","",""
"2019-11-07","6430","5.46","","","","","0.43","","","","","","","","","",""
"2019-11-08","6430","5.42","76.27","76.09","70.66","","0.43","43.1372549","15.68627451","31.76","17.2","70","","","","",""
"2019-11-09","","5.57","","","","","","","","","","","","","","",""
"2019-11-10","","5.54","","","","","","","","","","","","","","",""
"2019-11-11","6490","5.54","","","","","0.93","","","","","","","","","",""
"2019-11-12","6520","5.57","","","","","0.92","","","","","","","","","",""
"2019-11-13","6545","5.45","","","","","0.72","","","","","","","","","",""
"2019-11-14","6600","5.61","","","","","0.71","","","","","","","","","",""
"2019-11-15","6610","5.61","79.45","79.28","75.97","","0.49","40.47619048","47.61904762","32.67","15","70","","","","",""
"2019-11-16","","5.65","","","","","","","","","","","","","","",""
"2019-11-17","","5.71","","","","","","","","","","","","","","",""
"2019-11-18","6535","5.71","","","","","0.48","","","","","","","","","",""
"2019-11-19","6555","5.44","","","","","0.38","","","","","","","","","",""
"2019-11-20","6600","5.42","","","","","0.73","","","","","","","","","",""
"2019-11-21","6595","5.42","","","","","0.71","","","","","","","","","",""
"2019-11-22","6595","5.53","78.02","79.21","72.79","","0.68","54.16666667","44.44444444","40.9","12.6","64","","","","",""
"2019-11-23","","5.63","","","","","","","","","","","","","","",""
"2019-11-24","","5.63","","","","","","","","","","","","","","",""
"2019-11-25","6665","5.55","","","","","0.88","","","","","","","","","",""
"2019-11-26","6680","5.55","","","","","0.59","","","","","","","","","",""
"2019-11-27","6700","5.55","","","","","0.35","","","","","","","","","",""
"2019-11-28","6830","5.55","","","","","0.56","","","","","","","","","",""
"2019-11-29","6875","5.72","78.42","79.97","66.99","","0.56","45.67901235","53.08641975","44.15","9.9","64","","","","",""
"2019-11-30","","5.69","","","","168.91","","","","","","","","6.9066","","",""
"2019-12-01","","5.71","","","","","","","","","","","","","","",""
"2019-12-02","6905","5.56","","","","","0.61","","","","","","","","","",""
"2019-12-03","6810","5.58","","","","","0.29","","","","","","","","","",""
"2019-12-04","6675","5.58","","","","","0.29","","","","","","","","","",""
"2019-12-05","6705","5.59","","","","","0.37","","","","","","","","","",""
"2019-12-06","6715","5.62","79.48","80.48","69.23","","0","42.25352113","23.94366197","42.5","7.6","62","","","","",""
"2019-12-07","","5.53","","","","","","","","","","","","","","",""
"2019-12-08","","5.53","","","","","","","","","","","","","","",""
"2019-12-09","6765","5.35","","","","","0.44","","","","","","","","","",""
"2019-12-10","6715","5.39","","","","","0.89","","","","","","","","","",""
"2019-12-11","6745","5.53","","","","","0.57","","","","","","","","","",""
"2019-12-12","6535","5.6","","","","","0.35","","","","","","","","","",""
"2019-12-13","6560","5.6","78.06","78.08","69.88","","0.51","35.29411765","21.56862745","38.71","7.55","52","","","","",""
"2019-12-14","","5.61","","","","","","","","","","","","","","",""
"2019-12-15","","5.74","","","","","","","","","","","","","","",""
"2019-12-16","6595","5.75","","","","","0.94","","","","","","","","","",""
"2019-12-17","6560","5.75","","","","","0.47","","","","","","","","","",""
"2019-12-18","6570","5.75","","","","","0.63","","","","","","","","","",""
"2019-12-19","6610","5.75","","","","","1.02","","","","","","","","","",""
"2019-12-20","6605","5.75","80.9","80.56","74.9","","0.43","35.9375","6.25","35.72","7.2","52","","","","",""
"2019-12-21","","5.71","","","","","","","","","","","","","","",""
"2019-12-22","","5.71","","","","","","","","","","","","","","",""
"2019-12-23","6510","5.71","","","","","0.53","","","","","","","","","",""
"2019-12-24","6525","5.71","","","","","0.42","","","","","","","","","",""
"2019-12-25","6495","5.86","","","","","0.33","","","","","","","","","",""
"2019-12-26","6510","5.85","","","","","0.4","","","","","","","","","",""
"2019-12-27","6505","5.82","80.95","81.57","71.27","","0.4","54.23728814","5.084745763","35.7","6.6","54","","","","",""
"2019-12-28","","5.82","","","","","","","","","","","","","","",""
"2019-12-29","","5.82","","","","","","","","","","","","","","",""
"2019-12-30","6540","5.87","","","","","0.57","","","","","","","","","",""
"2019-12-31","6525","5.92","","","","174.786","0.52","","","","","","","5.8266","","",""
"2020-01-01","","5.99","","","","","","","","","","","","","","",""
"2020-01-02","6500","5.99","","","","","0.35","","","","","","","","","",""
"2020-01-03","6495","5.99","82.87","83.03","77.58","","0.51","70.73170732","2.43902439","35.5","8.2","51","","","","",""
"2020-01-04","","6.06","","","","","","","","","","","","","","",""
"2020-01-05","","6.05","","","","","","","","","","","","","","",""
"2020-01-06","6545","6.04","","","","","0.98","","","","","","","","","",""
"2020-01-07","6510","6.04","","","","","0.33","","","","","","","","","",""
"2020-01-08","6565","5.97","","","","","0.44","","","","","","","","","",""
"2020-01-09","6515","5.94","","","","","0.32","","","","","","","","","",""
"2020-01-10","6620","5.9","81.89","82.12","79.27","","0.6","13.15789474","46.05263158","31.4","11.4","43","","","","",""
"2020-01-11","","5.7","","","","","","","","","","","","","","",""
"2020-01-12","","5.68","","","","","","","","","","","","","","",""
"2020-01-13","6525","5.75","","","","","0.55","","","","","","","","","",""
"2020-01-14","6490","5.75","","","","","0.38","","","","","","","","","",""
"2020-01-15","6485","5.67","","","","","0.39","","","","","","","","","",""
"2020-01-16","6480","5.65","","","","","0.17","","","","","","","","","",""
"2020-01-17","6475","5.65","76.55","76.38","75.42","","0","16","44","37.22","14.2","20","","","","",""
"2020-01-18","","5.71","","","","","","","","","","","","","","",""
"2020-01-19","","5.71","","","","","0","","","","","","","","","",""
"2020-01-20","6470","5.79","","","","","0","","","","","","","","","",""
"2020-01-21","6475","5.79","","","","","0","","","","","","","","","",""
"2020-01-22","6475","5.79","","","","","0","","","","","","","","","",""
"2020-01-23","6450","5.74","","","","","0","","","","","","","","","",""
"2020-01-24","","5.75","76.55","77.31","78.41","","","44","12","34.9","15.5","12","","","","",""
"2020-01-25","","5.65","","","","","","","","","","","","","","",""
"2020-01-26","","5.69","","","","","","","","","","","","","","",""
"2020-01-27","","5.68","","","","","","","","","","","","","","",""
"2020-01-28","","5.63","","","","","","","","","","","","","","",""
"2020-01-29","","5.63","","","","","","","","","","","","","","",""
"2020-01-30","","5.61","","","","","","","","","","","","","","",""
"2020-01-31","","5.6","75.11","74.11","77.41","182.38","","44","12","24.7","19","0","","7.3957","","",""
"2020-02-01","","5.37","","","","","","","","","","","","","","",""
"2020-02-02","","5.36","","","","","","","","","","","","","","",""
"2020-02-03","6145","5.31","","","","","0","","","","","","","","","",""
"2020-02-04","6180","5.3","","","","","0","","","","","","","","","",""
"2020-02-05","6205","5.3","","","","","0","","","","","","","","","",""
"2020-02-06","6245","5.27","","","","","0","","","","","","","","","",""
"2020-02-07","6230","5.28","70.71","70.5","71.66","","0","44","12","27.1","27","0","","","","",""
"2020-02-08","","5.06","","","","","","","","","","","","","","",""
"2020-02-09","","5.04","","","","","","","","","","","","","","",""
"2020-02-10","6235","5.01","","","","","0","","","","","","","","","",""
"2020-02-11","6290","4.86","","","","","0","","","","","","","","","",""
"2020-02-12","6285","4.93","","","","","0","","","","","","","","","",""
"2020-02-13","6285","4.93","","","","","0","","","","","","","","","",""
"2020-02-14","6320","4.93","67.2","68.9","57.09","","0","44","12","15.1","34","4","","","","",""
"2020-02-15","","5.05","","","","","","","","","","","","","","",""
"2020-02-16","","5.09","","","","","","","","","","","","","","",""
"2020-02-17","6300","5.03","","","","","0.05","","","","","","","","","",""
"2020-02-18","6295","5.03","","","","","0.24","","","","","","","","","",""
"2020-02-19","6260","5.06","","","","","0.35","","","","","","","","","",""
"2020-02-20","6315","5.01","","","","","0.31","","","","","","","","","",""
"2020-02-21","6340","5.01","68.61","71.25","54.45","","0.24","44","12","14.65","39.7","18","","","","",""
"2020-02-22","","5.28","","","","","","","","","","","","","","",""
"2020-02-23","","5.27","","","","","","","","","","","","","","",""
"2020-02-24","6330","5.27","","","","","0.65","","","","","","","","","",""
"2020-02-25","6340","5.27","","","","","0.81","","","","","","","","","",""
"2020-02-26","6315","5.29","","","","","0.51","","","","","","","","","",""
"2020-02-27","6295","5.29","","","","","0.56","","","","","","","","","",""
"2020-02-28","6230","5.24","71.65","73.57","62.68","","0.46","44","12","14.3","43.5","28","","","","",""
"2020-02-29","","5.3","","","","149.38","","","","","","","","5.57","","",""
"2020-03-01","","5.31","","","","","","","","","","","","","","",""
"2020-03-02","6260","5.37","","","","","0.7","","","","","","","","","",""
"2020-03-03","6270","5.37","","","","","0.62","","","","","","","","","",""
"2020-03-04","6270","5.43","","","","","0.59","","","","","","","","","",""
"2020-03-05","6255","5.53","","","","","0.49","","","","","","","","","",""
"2020-03-06","6230","5.57","73.26","75.43","64.26","","0.44","52.71317829","9.302325581","11.68","46.7","33","","","78.66","28.62","6.17"
"2020-03-07","","5.72","","","","","","","","","","","","","","",""
"2020-03-08","","5.72","","","","","","","","","","","","","","",""
"2020-03-09","6080","5.72","","","","","0.27","","","","","","","","","",""
"2020-03-10","6190","5.77","","","","","0.95","","","","","","","","","",""
"2020-03-11","6220","5.79","","","","","0.76","","","","","","","","","",""
"2020-03-12","6210","5.81","","","","","0.49","","","","","","","","","",""
"2020-03-13","6235","5.86","77.88","79.77","69.33","","0.51","53.02","9","15.8","48.3","34","","","78.13","28.67","6.29"
"2020-03-14","","5.87","","","","","","","","","","","","","","",""
"2020-03-15","","5.87","","","","","","","","","","","","","","",""
"2020-03-16","6195","5.87","","","","","0.31","","","","","","","","","",""
"2020-03-17","6165","5.87","","","","","0.2","","","","","","","","","",""
"2020-03-18","6055","5.87","","","","","0.2","","","","","","","","","",""
"2020-03-19","5945","5.76","","","","","0.39","","","","","","","","","",""
"2020-03-20","5965","5.76","78.91","80.57","70.62","","0.49","45.58823529","44.11764706","26.9","49.3","50","","","82.98","29.55","5.49"
"2020-03-21","","5.79","","","","","","","","","","","","","","",""
"2020-03-22","","5.79","","","","","","","","","","","","","","",""
"2020-03-23","5730","5.78","","","","","0.35","","","","","","","","","",""
"2020-03-24","5680","5.78","","","","","0.56","","","","","","","","","",""
"2020-03-25","5615","5.78","","","","","0.65","","","","","","","","","",""
"2020-03-26","5455","5.76","","","","","0.59","","","","","","","","","",""
"2020-03-27","5390","5.76","76.75","78.43","68.89","","0.6","47.82608696","50.72463768","20.3","51.3","55","","","82.98","29.38","5.51"
"2020-03-28","","5.5","","","","","","","","","","","","","","",""
"2020-03-29","","5.5","","","","","","","","","","","","","","",""
"2020-03-30","5115","5.52","","","","","0.26","","","","","","","","","",""
"2020-03-31","5015","5.5","","","","173.6","0.56","","","","","","","7.1467","","",""
"2020-04-01","5130","5.26","","","","","0.83","","","","","","","","","",""
"2020-04-02","5230","5.18","","","","","1.15","","","","","","","","","",""
"2020-04-03","5315","4.95","71.1","73.48","60.84","","1.12","64.38356164","10.95890411","12.1","52.6","55","","","86.5","29.45","5.18"
"2020-04-04","","5.1","","","","","","","","","","","","","","",""
"2020-04-05","","5.06","","","","","","","","","","","","","","",""
"2020-04-06","","5.07","","","","","","","","","","","","","","",""
"2020-04-07","5490","5.14","","","","","1.26","","","","","","","","","",""
"2020-04-08","5430","5.18","","","","","0.62","","","","","","","","","",""
"2020-04-09","5430","5.12","","","","","0.52","","","","","","","","","",""
"2020-04-10","5460","5.12","68.25","70.11","58.75","","0.59","32.55813953","20.93023256","19.4","51.5","57","","","83.2","28.31","6.39"
"2020-04-11","","5.31","","","","","","","","","","","","","","",""
"2020-04-12","","5.35","","","","","","","","","","","","","","",""
"2020-04-13","5490","5.29","","","","","1.03","","","","","","","","","",""
"2020-04-14","5430","5.28","","","","","0.5","","","","","","","","","",""
"2020-04-15","5435","5.26","","","","","0.43","","","","","","","","","",""
"2020-04-16","5400","5.25","","","","","0.3","","","","","","","","","",""
"2020-04-17","5420","5.22","70.1","70.24","69.44","","0.33","83.33333333","4.761904762","24.4","50.8","59","","","77.16","27.24","7.39"
"2020-04-18","","5.18","","","","","","","","","","","","","","",""
"2020-04-19","","5.18","","","","","","","","","","","","","","",""
"2020-04-20","5405","5.18","","","","","0.54","","","","","","","","","",""
"2020-04-21","5325","5.18","","","","","0.53","","","","","","","","","",""
"2020-04-22","5265","5.18","","","","","0.47","","","","","","","","","",""
"2020-04-23","5355","5.11","","","","","0.53","","","","","","","","","",""
"2020-04-24","5330","5.12","69.4","68.77","72.34","","0.59","86.84210526","3.947368421","24.62","50","60","","","77.17","27.4","7.39"
"2020-04-25","","5.01","","","","","","","","","","","","","","",""
"2020-04-26","","5.11","","","","","0.21","","","","","","","","","",""
"2020-04-27","5410","5.11","","","","","0.52","","","","","","","","","",""
"2020-04-28","5425","5.18","","","","","0.48","","","","","","","","","",""
"2020-04-29","5460","5.23","","","","","0.36","","","","","","","","","",""
"2020-04-30","5485","5.23","","","","154.57","0.29","","","","","","","6.9808","","",""
"2020-05-01","","5.23","69.9","69.35","72.46","","","47.14285714","48.57142857","27","46.9","59","","","73.43","27.24","7.75"
"2020-05-02","","5.42","","","","","","","","","","","","","","",""
"2020-05-03","","5.42","","","","","","","","","","","","","","",""
"2020-05-04","","5.53","","","","","","","","","","","","","","",""
"2020-05-05","","5.53","","","","","","","","","","","","","","",""
"2020-05-06","5680","5.54","","","","","0.88","","","","","","","","","",""
"2020-05-07","5665","5.43","","","","","0.39","","","","","","","","","",""
"2020-05-08","5790","5.43","73.5","73.2","74.91","","0.47","12","29","34.5","44.5","61","","","70.57","26.88","8.15"
"2020-05-09","","5.65","","","","","0","","","","","","","","","",""
"2020-05-10","","5.5","","","","","","","","","","","","","","",""
"2020-05-11","5745","5.49","","","","","0.41","","","","","","","","","",""
"2020-05-12","5670","5.48","","","","","0.35","","","","","","","","","",""
"2020-05-13","5680","5.48","","","","","0.31","","","","","","","","","",""
"2020-05-14","5730","5.43","","","","","0.33","","","","","","","","","",""
"2020-05-15","5820","5.43","73.68","72.59","78.79","","0.54","20","40","34.6","42.4","61","","","70.87","25.39","9.24"
"2020-05-16","","5.28","","","","","","","","","","","","","","",""
"2020-05-17","","5.28","","","","","","","","","","","","","","",""
"2020-05-18","5885","5.35","","","","","0.47","","","","","","","","","",""
