date,close,甲醇：港口库存：中国（周）,甲醇：厂内库存：中国（周）,甲醇：社会库存：中国（周）,甲醇：传统下游厂家：采购量：中国（周）,二氯乙烷：产量：中国（月）,甲醇：采购量：中国（月）,冰醋酸：库存：中国（周）,甲醇：甲醇制烯烃法：生产企业：采购量：中国（月）,甲醇：开工率同比：中国（月）,甲醇：原料：下游厂家：库存：中国（周）,甲醇：甲醇制烯烃法：生产企业：平均开工率：中国（周）,二甲醚：开工率：中国（周）,甲醇：产量同比：中国（日）,甲醇：待发订单：数量：中国（周）,甲醇：产量：中国（日）,甲醇：开工率：中国（日）,甲醇：签约订单：数量：中国（周）,甲醇：甲醇制烯烃法：生产企业：采购量：中国（周）,甲醛：开工率：中国（周）,甲醇：期末库存：中国（月）,三氯甲烷：产量：中国（日）,甲醇：除中国以外的生产企业：开工率：全球（日）,甲醇：到港量：中国（周）,甲醇：表观消费量环比：中国（月）,甲醇：产能同比：中国（日）,甲醇：表观消费量：中国（月）,甲醇：产能：中国（日）,甲醇：表观消费量同比：中国（月）,甲醇：产能：国外（日）,甲醛：产量：中国（月）,二氯甲烷：平均开工率：中国（周）
"2016-03-15","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-16","1926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-17","1947","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-18","1997","","7700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-21","2028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-22","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-23","1982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-24","1927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-25","1923","","9500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-28","1896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-29","1885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-30","1882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-31","1872","","","","","45000","","","","","","","","","","","","","","","","","","","4.93","","419.41","","16.94","","",""
"2016-04-01","1879","","10200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-05","1841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-06","1850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-07","1910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-08","1898","","13800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-11","1863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-12","1884","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-13","1924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-14","1980","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-15","1960","","11900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-18","1962","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-19","1963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-20","1982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-21","2057","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-22","1995","","13600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-25","2037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-26","2037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-27","2058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-28","2028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-29","2052","","11600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-30","","","","","","16500","","","","","","","","","","","","","","","","","","","0.42","","421.18","","17.18","","",""
"2016-05-03","2003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-04","1994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-05","1977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-06","1933","","13400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-09","1913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-10","1938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-11","1955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-12","1948","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-13","1897","","12000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-16","1908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-17","1924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-18","1891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-19","1854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-20","1863","","14700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-23","1827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-24","1816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-25","1847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-26","1893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-27","1861","","14300","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-30","1897","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-31","1906","","","","","36000","","","","","","","","","","","","","","","","","","","4.75","","441.18","","20.05","","",""
"2016-06-01","1877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-02","1918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-03","1916","","13100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-06","1924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-07","1914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-08","1898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-10","","","13700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-13","1862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-14","1850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-15","1863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-16","1864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-17","1888","","14800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-20","1914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-21","1901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-22","1908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-23","1896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-24","1860","","20100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-27","1916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-28","1979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-29","1980","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-30","1998","","","","","30000","","","","","","","","","","","","","","","","","","","-0.25","","440.07","","20.2","","",""
"2016-07-01","1979","","18400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-04","2036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-05","1970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-06","1936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-07","1946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-08","1889","","19000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-11","1898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-12","1945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-13","1959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-14","1969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-15","1924","","12900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-18","1878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-19","1887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-20","1875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-21","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-22","1854","","14400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-25","1846","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-26","1859","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-27","1843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-28","1860","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-29","1846","","17800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-31","","","","","","30000","","","","","","","","","","","","","","","","","","","-2.22","","430.31","","17.83","","",""
"2016-08-01","1925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-02","1927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-03","1911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-04","1899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-05","1903","","19100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-08","1893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-09","1918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-10","2023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-11","2042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-12","2042","","24200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-15","2061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-16","2053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-17","2045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-18","2034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-19","2027","","24200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-22","1957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-23","1957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-24","1954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-25","1975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-26","1945","","22800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-29","1919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-30","1923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-31","1934","","","","","30000","","","","","","","","","","","","","","","","","","","-0.49","","428.21","","12.88","","",""
"2016-09-01","1955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-02","1962","","25300","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-05","2012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-06","2032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-07","2023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-08","2034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-09","2022","","24800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-12","2031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-13","2031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-14","2039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-16","","","23100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-19","2085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-20","2083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-21","2056","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-22","2044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-23","2033","","22800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-26","2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-27","2029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-28","2060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-29","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-30","2091","","24700","","","30000","","","","","","","","","","","","","","","","","","","3.24","","442.1","","14.63","","",""
"2016-10-07","","","22800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-10","2194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-11","2238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-12","2254","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-13","2236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-14","2236","","17500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-17","2259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-18","2282","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-19","2278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-20","2255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-21","2240","","27200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-24","2252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-25","2297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-26","2341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-27","2330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-28","2384","","26300","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-31","2477","","","","","30000","","","","","","","","","","","","","","","","","","","-4.96","","420.18","","7.44","","",""
"2016-11-01","2453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-02","2392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-03","2420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-04","2352","","18100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-07","2416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-08","2381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-09","2422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-10","2397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-11","2468","","14600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-14","2336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-15","2297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-16","2370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-17","2467","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-18","2458","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-21","2569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-22","2590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-23","2570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-24","2519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-25","2504","","22900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-28","2540","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-29","2502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-30","2487","","","","","30000","","","","","","","","","","","","","","","","","","","5.04","","441.36","","10.63","","",""
"2016-12-01","2513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-02","2580","","20200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-05","2660","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-06","2747","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-07","2848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-08","2822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-09","2853","","18700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-12","2874","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-13","2883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-14","2974","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-15","2973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-16","2960","","18700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-19","2822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-20","2813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-21","2810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-22","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-23","2737","","15900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-26","2747","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-27","2852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-28","2856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-29","2849","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-30","2731","","17600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-31","","","","","","28000","","","","","","","","","","","","","","","","","","","7.4","","474","","10.92","","",""
"2017-01-03","2667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-04","2670","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-05","2661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-06","2646","","17400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-09","2716","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-10","2713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-11","2690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-12","2741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-13","2759","","23600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-16","2870","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-17","2831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-18","2838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-19","2793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-20","2803","","16000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-23","2848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-24","2855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-25","2935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-26","2929","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-27","","","15300","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-31","","","","","","22000","","","","","","","","","","","","","","","","","","","-7.16","","440.04","","13.72","","",""
"2017-02-03","2915","","15500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-06","2929","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-07","2943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-08","2940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-09","2920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-10","2944","","22900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-13","3045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-14","3106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-15","3069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-16","3040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-17","3047","","16400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-20","3056","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-21","2963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-22","2960","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-23","2883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-24","2933","","16000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-27","2976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-28","2909","","","","","25000","","","","","","","","","","","","","","","","","","","1.86","","448.23","","","","",""
"2017-03-01","2878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-02","2857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-03","2860","","13900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-06","2829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-07","2849","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-08","2776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-09","2727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-10","2731","","16900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-13","2701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-14","2662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-15","2720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-16","2679","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-17","2675","","21500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-20","2633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-21","2571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-22","2530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-23","2526","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-24","2547","","19100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-27","2481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-28","2515","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-29","2552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-30","2554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-31","2575","","15400","","","22000","","","","","","","","","","","","","","","","","","","-4.45","","428.3","","2.12","","",""
"2017-04-05","2649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-06","2661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-07","2684","","20200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-10","2533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-11","2475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-12","2466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-13","2468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-14","2389","","18700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-17","2391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-18","2376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-19","2402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-20","2396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-21","2382","","15500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-24","2362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-25","2346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-26","2370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-27","2395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-28","2396","","17400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-30","","","","","","22000","","","","","","","","","","","","","","","","","","","-4.06","","410.89","","-2.44","","",""
"2017-05-02","2399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-03","2380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-04","2277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-05","2231","","18700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-08","2248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-09","2249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-10","2227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-11","2245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-12","2207","","19100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-15","2255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-16","2287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-17","2312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-18","2278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-19","2402","","21200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-22","2399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-23","2380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-24","2360","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-25","2419","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-26","2373","","20400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-31","2237","","","","","11000","","","","","","","","","","","","","","","","","","","2.94","","422.95","","-4.13","","",""
"2017-06-01","2273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
